ProviderKey,ProviderDurableKey,NPI,ProviderName,FirstName,LastName,Credentials,Gender,ProviderType,IsProviderActive,PrimarySpecialty,ProviderStatus,HireDate,TerminationDate,_IsCurrent,EffectiveDate,ExpirationDate
881,100881,1803424656,"Janice Powell, MD",Janice,Powell,MD,F,Physician,1,Radiology,Active,2011-11-07,,1,2011-11-07,9999-12-31
882,100882,1233572756,"Ezra Murphy, DO",Ezra,Murphy,DO,M,Physician,1,Internal Medicine,Active,2018-10-15,,1,2018-10-15,9999-12-31
883,100883,1073166804,"Phyllis Herrera, MD",Phyllis,Herrera,MD,F,Physician,1,Dermatology,Active,2019-07-06,,1,2019-07-06,9999-12-31
884,100884,1523326559,"James Collins, DO",James,Collins,DO,M,Physician,1,Oncology,Active,2015-09-08,,1,2015-09-08,9999-12-31
885,100885,1231221353,"Everett Evans, DO",Everett,Evans,DO,M,Physician,1,Internal Medicine,Active,2018-03-23,,1,2018-03-23,9999-12-31
886,100886,1062139988,"Nolan Griffin, DO",Nolan,Griffin,DO,M,Physician,1,Family Medicine,Active,2006-05-03,,1,2006-05-03,9999-12-31
887,100887,1409327546,"Audrey Singh, MD",Audrey,Singh,MD,F,Physician,1,Radiology,Active,2012-04-21,,1,2012-04-21,9999-12-31
888,100888,1305497409,"River Watkins, DO",River,Watkins,DO,M,Physician,1,Emergency Medicine,Active,2014-12-07,,1,2014-12-07,9999-12-31
889,100889,1885395360,"Grayson Hawkins, DO",Grayson,Hawkins,DO,M,Physician,1,Neurology,Active,2015-01-21,,1,2015-01-21,9999-12-31
890,100890,1584676976,"Michelle Knight, MD",Michelle,Knight,MD,F,Physician,0,OB/GYN,Terminated,2015-07-03,2019-05-14,1,2015-07-03,9999-12-31
891,100891,1092183051,"Bonnie Gordon, MD",Bonnie,Gordon,MD,F,Physician,1,OB/GYN,Active,2008-07-07,,1,2008-07-07,9999-12-31
892,100892,1022287794,"Miles Moreno, MD",Miles,Moreno,MD,M,Physician,1,Oncology,Active,2009-11-23,,1,2009-11-23,9999-12-31
893,100893,1765260500,"Micah Harper, MD",Micah,Harper,MD,M,Surgeon,1,General Surgery,Active,2008-12-18,,1,2008-12-18,9999-12-31
894,100894,1915605049,"Elijah Jacobs, MD",Elijah,Jacobs,MD,M,Physician,1,Pediatrics,Active,2006-04-12,,1,2006-04-12,9999-12-31
895,100895,1753873548,"Claire Harrison, MD",Claire,Harrison,MD,F,Physician,1,Family Medicine,Active,2016-10-08,,1,2016-10-08,9999-12-31
896,100896,1772343282,"Aurora Sanchez, MD",Aurora,Sanchez,MD,F,Physician,1,Nephrology,Active,2008-01-31,,1,2008-01-31,9999-12-31
897,100897,1014734028,"Luna Johnston, MD",Luna,Johnston,MD,F,Physician,1,Pediatrics,Active,2009-06-08,,1,2009-06-08,9999-12-31
898,100898,1858173428,"Denise Jones, DO",Denise,Jones,DO,F,Physician,1,Nephrology,Active,2015-01-09,,1,2015-01-09,9999-12-31
899,100899,1082989928,"Cindy Alvarado, DO",Cindy,Alvarado,DO,F,Physician,1,Gastroenterology,Active,2012-10-28,,1,2012-10-28,9999-12-31
900,100900,1290232373,"Leilani Roberts, DO",Leilani,Roberts,DO,F,Physician,1,OB/GYN,Active,2005-09-18,,1,2005-09-18,9999-12-31
901,100901,1875026644,"Emily Howard, DO",Emily,Howard,DO,F,Surgeon,1,General Surgery,Active,2007-12-23,,1,2007-12-23,9999-12-31
902,100902,1189959688,"Edna Sanders, MD",Edna,Sanders,MD,F,Physician,1,Family Medicine,Active,2019-01-12,,1,2019-01-12,9999-12-31
903,100903,1023511650,"Nicole Hernandes, MD",Nicole,Hernandes,MD,F,Surgeon,1,Urology,Active,2020-10-05,,1,2020-10-05,9999-12-31
904,100904,1162448876,"Jose Wells, DO",Jose,Wells,DO,M,Surgeon,1,Orthopedic Surgery,Active,2014-11-11,,1,2014-11-11,9999-12-31
905,100905,1249654044,"Dana White, DO",Dana,White,DO,F,Physician,1,Family Medicine,Active,2011-03-13,,1,2011-03-13,9999-12-31
906,100906,1949429298,"Brooklyn Morrison, MD",Brooklyn,Morrison,MD,F,Physician,1,Internal Medicine,Active,2008-07-23,,1,2008-07-23,9999-12-31
907,100907,1727671491,"Aaron Price, DO",Aaron,Price,DO,M,Physician,1,Neurology,Active,2013-10-28,,1,2013-10-28,9999-12-31
908,100908,1081155134,"Kenneth Richardson, DO",Kenneth,Richardson,DO,M,Physician,1,Dermatology,Active,2015-07-17,,1,2015-07-17,9999-12-31
909,100909,1676428041,"Maya Sims, MD",Maya,Sims,MD,F,Physician,1,Oncology,Active,2018-02-11,,1,2018-02-11,9999-12-31
910,100910,1818178354,"Taylor Wright, DO",Taylor,Wright,DO,F,Physician,1,Pediatrics,Active,2010-01-25,,1,2010-01-25,9999-12-31
911,100911,1961707986,"Danielle Romero, MD",Danielle,Romero,MD,F,Physician,1,Emergency Medicine,Active,2010-02-07,,1,2010-02-07,9999-12-31
912,100912,1706196027,"Nancy Mendez, DO",Nancy,Mendez,DO,F,Physician,1,Cardiology,Active,2012-05-10,,1,2012-05-10,9999-12-31
913,100913,1310844452,"Margaret Aguilar, MD",Margaret,Aguilar,MD,F,Physician,1,Psychiatry,Active,2013-10-07,,1,2013-10-07,9999-12-31
914,100914,1848051463,"Dominic Holmes, MD",Dominic,Holmes,MD,M,Physician,1,Endocrinology,Active,2022-04-09,,1,2022-04-09,9999-12-31
915,100915,1491041170,"Willow Ortega, MD",Willow,Ortega,MD,F,Physician,1,Oncology,Active,2010-11-01,,1,2010-11-01,9999-12-31
916,100916,1625156654,"Wyatt Zimmerman, DO",Wyatt,Zimmerman,DO,M,Physician,0,Cardiology,Terminated,2013-07-03,2020-02-16,1,2013-07-03,9999-12-31
917,100917,1411683246,"Thelma Lynch, PA",Thelma,Lynch,PA,F,Advanced Practice Provider,1,Physician Assistant,Active,2006-01-01,,1,2006-01-01,9999-12-31
918,100918,1418330869,"Cassie Hayes, MD",Cassie,Hayes,MD,F,Surgeon,1,Urology,Active,2014-08-14,,1,2014-08-14,9999-12-31
919,100919,1655990299,"Valerie McCoy, MD",Valerie,McCoy,MD,F,Physician,1,Radiology,Active,2009-12-14,,1,2009-12-14,9999-12-31
920,100920,1690448416,"Frances Hill, DO",Frances,Hill,DO,F,Physician,1,Dermatology,Active,2023-05-01,,1,2023-05-01,9999-12-31
921,100921,1236285289,"Tina Payne, DO",Tina,Payne,DO,F,Physician,1,Endocrinology,Active,2017-02-12,,1,2017-02-12,9999-12-31
922,100922,1043610081,"Michael Long, DO",Michael,Long,DO,M,Physician,1,Family Medicine,Active,2013-10-01,,1,2013-10-01,9999-12-31
923,100923,1090351274,"Katherine Bennett, MD",Katherine,Bennett,MD,F,Physician,0,Pediatrics,Terminated,2008-01-09,2014-11-21,1,2008-01-09,9999-12-31
924,100924,1095009164,"Hayden Myers, DO",Hayden,Myers,DO,M,Physician,1,Anesthesiology,Active,2011-10-10,,1,2011-10-10,9999-12-31
925,100925,1623325893,"Damian Hamilton, NP",Damian,Hamilton,NP,M,Advanced Practice Provider,1,Nurse Practitioner,Active,2008-02-26,,1,2008-02-26,9999-12-31
926,100926,1320184103,"Ashley Chambers, MD",Ashley,Chambers,MD,F,Physician,1,Pulmonology,Active,2019-10-09,,1,2019-10-09,9999-12-31
927,100927,1956337441,"Grace Armstrong, MD",Grace,Armstrong,MD,F,Physician,1,Pediatrics,Active,2008-05-15,,1,2008-05-15,9999-12-31
928,100928,1373298320,"Kaitlyn Hunt, MD",Kaitlyn,Hunt,MD,F,Physician,1,Family Medicine,Active,2006-08-27,,1,2006-08-27,9999-12-31
929,100929,1342235121,"Debra Bishop, MD",Debra,Bishop,MD,F,Surgeon,1,Urology,Active,2009-12-30,,1,2009-12-30,9999-12-31
930,100930,1920405695,"Owen Harvey, MD",Owen,Harvey,MD,M,Physician,1,Family Medicine,Active,2022-12-16,,1,2022-12-16,9999-12-31
931,100931,1532909305,"Evan Cooper, DO",Evan,Cooper,DO,M,Physician,1,Gastroenterology,Active,2020-01-06,,1,2020-01-06,9999-12-31
932,100932,1379752761,"Eugene Cook, DO",Eugene,Cook,DO,M,Physician,1,Cardiology,Active,2018-08-22,,1,2018-08-22,9999-12-31
933,100933,1062381512,"Lawrence Gonzalez, DO",Lawrence,Gonzalez,DO,M,Physician,1,Family Medicine,Active,2010-11-21,,1,2010-11-21,9999-12-31
934,100934,1932959997,"Ellie Robertson, DO",Ellie,Robertson,DO,F,Physician,1,Internal Medicine,Active,2020-07-31,,1,2020-07-31,9999-12-31
935,100935,1262448677,"Stacy Pierce, MD",Stacy,Pierce,MD,F,Physician,1,Pulmonology,Active,2013-06-23,,1,2013-06-23,9999-12-31
936,100936,1932674729,"Landon Matthews, MD",Landon,Matthews,MD,M,Physician,1,Cardiology,Active,2022-06-17,,1,2022-06-17,9999-12-31
937,100937,1692434200,"Tristan Rivera, DO",Tristan,Rivera,DO,M,Physician,1,Cardiology,Active,2005-06-09,,1,2005-06-09,9999-12-31
938,100938,1915927109,"Maddox Berry, MD",Maddox,Berry,MD,M,Surgeon,1,Orthopedic Surgery,Active,2008-12-13,,1,2008-12-13,9999-12-31
939,100939,1062974993,"Gage Barnes, MD",Gage,Barnes,MD,M,Physician,1,Neurology,Active,2018-10-11,,1,2018-10-11,9999-12-31
940,100940,1799470970,"Declan Guzman, NP",Declan,Guzman,NP,M,Advanced Practice Provider,0,Nurse Practitioner,Terminated,2020-07-25,2027-09-22,1,2020-07-25,9999-12-31
941,100941,1670504791,"Paula Valdez, DO",Paula,Valdez,DO,F,Physician,1,Gastroenterology,Active,2019-07-24,,1,2019-07-24,9999-12-31
942,100942,1950925512,"Leah Goodwin, NP",Leah,Goodwin,NP,F,Advanced Practice Provider,1,Nurse Practitioner,Active,2009-09-27,,1,2009-09-27,9999-12-31
943,100943,1821033210,"William Ruiz, DO",William,Ruiz,DO,M,Physician,0,Internal Medicine,Terminated,2009-03-12,2011-08-18,1,2009-03-12,9999-12-31
944,100944,1903129290,"Lincoln Hanson, PA",Lincoln,Hanson,PA,M,Advanced Practice Provider,0,Physician Assistant,Terminated,2006-08-12,2014-06-29,1,2006-08-12,9999-12-31
945,100945,1230840927,"Julie Gibson, MD",Julie,Gibson,MD,F,Physician,1,OB/GYN,Active,2012-05-02,,1,2012-05-02,9999-12-31
946,100946,1867273568,"Andrea Diaz, NP",Andrea,Diaz,NP,F,Advanced Practice Provider,1,Nurse Practitioner,Active,2020-12-31,,1,2020-12-31,9999-12-31
947,100947,1853040131,"Ryan Gilbert, DO",Ryan,Gilbert,DO,M,Physician,1,Psychiatry,Active,2022-01-23,,1,2022-01-23,9999-12-31
948,100948,1854744107,"Harold Hart, DO",Harold,Hart,DO,M,Surgeon,0,Orthopedic Surgery,Terminated,2010-09-13,2018-08-09,1,2010-09-13,9999-12-31
949,100949,1658765308,"Melanie Allen, MD",Melanie,Allen,MD,F,Physician,1,Radiology,Active,2015-12-25,,1,2015-12-25,9999-12-31
950,100950,1299486644,"Adalynn Hernandez, DO",Adalynn,Hernandez,DO,F,Physician,1,Cardiology,Active,2016-01-13,,1,2016-01-13,9999-12-31
951,100951,1830144631,"Hunter Miller, DO",Hunter,Miller,DO,M,Physician,0,Gastroenterology,Terminated,2010-07-25,2015-10-22,1,2010-07-25,9999-12-31
952,100952,1290833157,"Brittany Gutierrez, MD",Brittany,Gutierrez,MD,F,Physician,1,Family Medicine,Active,2021-03-10,,1,2021-03-10,9999-12-31
953,100953,1609252410,"Roger Moore, MD",Roger,Moore,MD,M,Physician,1,Nephrology,Active,2022-10-27,,1,2022-10-27,9999-12-31
954,100954,1685551824,"Georgia French, MD",Georgia,French,MD,F,Physician,1,Family Medicine,Active,2021-03-22,,1,2021-03-22,9999-12-31
955,100955,1364476372,"Amy Reyes, DO",Amy,Reyes,DO,F,Physician,1,Family Medicine,Active,2012-11-01,,1,2012-11-01,9999-12-31
956,100956,1215822860,"Mark Garcia, DO",Mark,Garcia,DO,M,Surgeon,1,General Surgery,Active,2023-04-28,,1,2023-04-28,9999-12-31
957,100957,1246648760,"Thomas Santos, DO",Thomas,Santos,DO,M,Physician,1,Pediatrics,Active,2016-04-14,,1,2016-04-14,9999-12-31
958,100958,1269086657,"Maverick Foster, MD",Maverick,Foster,MD,M,Physician,1,Emergency Medicine,Active,2016-12-05,,1,2016-12-05,9999-12-31
959,100959,1411679743,"Arianna Newman, PA",Arianna,Newman,PA,F,Advanced Practice Provider,1,Physician Assistant,Active,2020-03-25,,1,2020-03-25,9999-12-31
960,100960,1382553297,"Morgan Harris, MD",Morgan,Harris,MD,F,Physician,1,Radiology,Active,2019-09-16,,1,2019-09-16,9999-12-31
961,100961,1540445551,"Willie Turner, DO",Willie,Turner,DO,M,Physician,1,Pulmonology,Active,2013-02-18,,1,2013-02-18,9999-12-31
962,100962,1321849711,"Oscar Gonzales, MD",Oscar,Gonzales,MD,M,Physician,0,Family Medicine,Terminated,2010-01-10,2013-11-07,1,2010-01-10,9999-12-31
963,100963,1261509145,"Marilyn Montgomery, NP",Marilyn,Montgomery,NP,F,Advanced Practice Provider,1,Nurse Practitioner,Active,2022-12-10,,1,2022-12-10,9999-12-31
964,100964,1150103577,"Larry Lopez, MD",Larry,Lopez,MD,M,Physician,0,Family Medicine,Terminated,2014-05-27,2019-02-24,1,2014-05-27,9999-12-31
965,100965,1655865861,"Julia Hicks, DO",Julia,Hicks,DO,F,Physician,1,Dermatology,Active,2019-11-11,,1,2019-11-11,9999-12-31
966,100966,1933986147,"Diane Martinez, MD",Diane,Martinez,MD,F,Physician,1,Pediatrics,Active,2013-08-23,,1,2013-08-23,9999-12-31
967,100967,1830374236,"Caroline Sutton, DO",Caroline,Sutton,DO,F,Physician,1,Pediatrics,Active,2018-03-01,,1,2018-03-01,9999-12-31
968,100968,1139817343,"Elliott Daniels, MD",Elliott,Daniels,MD,M,Physician,1,Family Medicine,Active,2020-10-29,,1,2020-10-29,9999-12-31
969,100969,1905960891,"Zoe Chavez, MD",Zoe,Chavez,MD,F,Physician,1,Neurology,Active,2007-07-26,,1,2007-07-26,9999-12-31
970,100970,1999731656,"Virginia Jackson, MD",Virginia,Jackson,MD,F,Physician,1,Family Medicine,Active,2020-07-24,,1,2020-07-24,9999-12-31
971,100971,1180663706,"Megan Kim, MD",Megan,Kim,MD,F,Physician,1,Emergency Medicine,Active,2019-05-10,,1,2019-05-10,9999-12-31
972,100972,1764106198,"Emma Freeman, NP",Emma,Freeman,NP,F,Advanced Practice Provider,1,Nurse Practitioner,Active,2009-04-11,,1,2009-04-11,9999-12-31
973,100973,1478503996,"Gerald Thomas, DO",Gerald,Thomas,DO,M,Physician,1,Family Medicine,Active,2011-02-11,,1,2011-02-11,9999-12-31
974,100974,1823569537,"Ellen Clark, MD",Ellen,Clark,MD,F,Physician,0,Family Medicine,Terminated,2009-06-10,2013-11-04,1,2009-06-10,9999-12-31
975,100975,1415953998,"Veronica Lawson, MD",Veronica,Lawson,MD,F,Physician,1,Cardiology,Active,2014-12-10,,1,2014-12-10,9999-12-31
976,100976,1863429954,"Sharon Schmidt, MD",Sharon,Schmidt,MD,F,Physician,1,Cardiology,Active,2008-07-28,,1,2008-07-28,9999-12-31
977,100977,1676699710,"Whitney Greene, DO",Whitney,Greene,DO,F,Physician,1,Internal Medicine,Active,2014-05-08,,1,2014-05-08,9999-12-31
978,100978,1801545149,"Cassandra Vega, DO",Cassandra,Vega,DO,F,Surgeon,1,Orthopedic Surgery,Active,2006-08-07,,1,2006-08-07,9999-12-31
979,100979,1105147343,"Cooper Bell, DO",Cooper,Bell,DO,M,Surgeon,1,General Surgery,Active,2013-03-09,,1,2013-03-09,9999-12-31
980,100980,1099058930,"Sydney Reid, DO",Sydney,Reid,DO,F,Physician,1,Pulmonology,Active,2014-03-06,,1,2014-03-06,9999-12-31
981,100981,1582678126,"Ronald Morales, MD",Ronald,Morales,MD,M,Surgeon,1,General Surgery,Active,2019-01-20,,1,2019-01-20,9999-12-31
982,100982,1659402402,"Addison Taylor, DO",Addison,Taylor,DO,F,Physician,1,Cardiology,Active,2012-11-03,,1,2012-11-03,9999-12-31
983,100983,1200708072,"Alice Carroll, DO",Alice,Carroll,DO,F,Physician,1,Psychiatry,Active,2010-10-30,,1,2010-10-30,9999-12-31
984,100984,1897651478,"Jocelyn King, DO",Jocelyn,King,DO,F,Physician,1,Internal Medicine,Active,2023-04-19,,1,2023-04-19,9999-12-31
985,100985,1155182936,"Mateo Gomez, PA",Mateo,Gomez,PA,M,Advanced Practice Provider,1,Physician Assistant,Active,2008-11-26,,1,2008-11-26,9999-12-31
986,100986,1716306413,"Kathleen Rios, DO",Kathleen,Rios,DO,F,Physician,1,Gastroenterology,Active,2009-07-09,,1,2009-07-09,9999-12-31
987,100987,1362199457,"Connor Lawrence, DO",Connor,Lawrence,DO,M,Surgeon,1,Orthopedic Surgery,Active,2022-09-15,,1,2022-09-15,9999-12-31
988,100988,1579635765,"Jacob Nelson, DO",Jacob,Nelson,DO,M,Physician,1,Emergency Medicine,Active,2007-10-06,,1,2007-10-06,9999-12-31
989,100989,1337096812,"Mackenzie Peterson, MD",Mackenzie,Peterson,MD,F,Physician,1,Family Medicine,Active,2014-12-22,,1,2014-12-22,9999-12-31
990,100990,1822459517,"Brittney Romero, DO",Brittney,Romero,DO,F,Physician,1,Pediatrics,Active,2012-11-24,,1,2012-11-24,9999-12-31
991,100991,1521708618,"Linda Perkins, MD",Linda,Perkins,MD,F,Physician,1,Pediatrics,Active,2015-02-28,,1,2015-02-28,9999-12-31
992,100992,1478550524,"Walter Dominguez, MD",Walter,Dominguez,MD,M,Physician,1,Gastroenterology,Active,2012-05-03,,1,2012-05-03,9999-12-31
993,100993,1709713220,"Makayla Thompson, MD",Makayla,Thompson,MD,F,Physician,1,Pediatrics,Active,2021-01-08,,1,2021-01-08,9999-12-31
994,100994,1955398447,"Timothy Castillo, DO",Timothy,Castillo,DO,M,Physician,1,Family Medicine,Active,2015-04-20,,1,2015-04-20,9999-12-31
995,100995,1827401581,"Billy Hughes, DO",Billy,Hughes,DO,M,Physician,1,Family Medicine,Active,2005-09-26,,1,2005-09-26,9999-12-31
996,100996,1532603490,"Ashton Rose, DO",Ashton,Rose,DO,M,Physician,1,Emergency Medicine,Active,2009-12-05,,1,2009-12-05,9999-12-31
997,100997,1745779085,"Robert Crawford, DO",Robert,Crawford,DO,M,Physician,1,OB/GYN,Active,2011-05-28,,1,2011-05-28,9999-12-31
998,100998,1156236777,"Justin Howell, DO",Justin,Howell,DO,M,Physician,1,Radiology,Active,2010-01-24,,1,2010-01-24,9999-12-31
999,100999,1948750425,"Gary Vargas, MD",Gary,Vargas,MD,M,Physician,0,Cardiology,Terminated,2021-03-22,2027-03-06,1,2021-03-22,9999-12-31
1000,101000,1054180733,"Arthur Robinson, PA",Arthur,Robinson,PA,M,Advanced Practice Provider,1,Physician Assistant,Active,2017-07-22,,1,2017-07-22,9999-12-31
